area,bedrooms,datetime,geotag,has_image,has_map,id,name,price,repost_of,url,where
,2,2019-04-04 15:13,"(43.781518, -79.282049)",True,True,6858125244,"Dear condo near Kennedy and Sheppard approx $388,000+",$0,,https://toronto.craigslist.org/tor/reb/d/scarborough-dear-condo-near-kennedy-and/6858125244.html,Toronto
,2,2019-04-04 14:59,"(43.649478, -79.386924)",True,True,6858111268,"DOWNTOWN Modern Furnished 2BR Condo across Hilton Hotel, All Inclusive",$3000,6798899950,https://toronto.craigslist.org/tor/reo/d/toronto-downtown-modern-furnished-2br/6858111268.html,Downtown Toronto - Financial District
,1,2019-04-04 14:22,"(43.643164, -79.38159)",True,True,6858074493,Unobstructed One Bedroom+Den In Coveted Ice 2 Tower!,$689000,,https://toronto.craigslist.org/tor/reb/d/north-york-unobstructed-one-bedroomden/6858074493.html,Toronto
,1,2019-04-04 14:16,"(43.669113, -79.383989)",True,True,6858068681,Luxury Living In Yonge And Bloor Yorkville Neighborhood,$669900,,https://toronto.craigslist.org/tor/reb/d/toronto-luxury-living-in-yonge-and/6858068681.html,Toronto
,3,2019-04-04 14:10,"(43.806118, -79.456182)",True,True,6858062224,Beautiful 3 Bedroom Unit For Sale,$869000,,https://toronto.craigslist.org/tor/reb/d/thornhill-beautiful-3-bedroom-unit-for/6858062224.html,Vaughan
,2,2019-04-04 14:01,"(43.644691, -79.398861)",True,True,6858053183,Fashion House Condo In The Heart Of King West,$824900,,https://toronto.craigslist.org/tor/reb/d/toronto-fashion-house-condo-in-the/6858053183.html,Toronto
,3,2019-04-04 13:56,"(43.72791, -79.500289)",True,True,6858048730,"DETACHED TORONTO HOME 3 BED, 3 Bath, 2 Kitchens! KEELE & WILSON!",$899900,,https://toronto.craigslist.org/tor/reb/d/north-york-detached-toronto-home-3-bed/6858048730.html,24 Deevale Road
4250ft2,4,2019-04-04 13:54,"(43.787764, -79.276864)",True,True,6858030973,Luxury Custom-Built 4+1 Bdrm Home In Prestigious Neighborhood!,$1980000,,https://toronto.craigslist.org/tor/reb/d/scarborough-luxury-custom-built-41-bdrm/6858030973.html,26 Rural Ave
4250ft2,5,2019-04-04 13:50,"(43.704462, -79.328789)",True,True,6858041954,Spectacular 5+1 Bdrm Home In Exquisite Parkview Hills!,$2799000,,https://toronto.craigslist.org/tor/reb/d/east-york-spectacular-51-bdrm-home-in/6858041954.html,9 Aspen Ave
,2,2019-04-04 13:44,"(43.639938, -79.395615)",True,True,6858036296,2 Bedroom 2 Bathroom Split Floorplan At Neptune!,$765000,,https://toronto.craigslist.org/tor/reb/d/toronto-2-bedroom-2-bathroom-split/6858036296.html,Toronto
,1,2019-04-04 13:39,"(43.707628, -79.393989)",True,True,6858030681,Spacious 1 Bedroom + Den Unit W/ Large Balcony,$749000,,https://toronto.craigslist.org/tor/reb/d/toronto-spacious-1-bedroom-den-unit/6858030681.html,Toronto
1500ft2,3,2019-04-04 13:35,"(43.642049, -79.371645)",True,True,6858026835,Best deal in Toronto at Pier 27- 39 Queens Quay East,$2060000,,https://toronto.craigslist.org/tor/reb/d/toronto-best-deal-in-toronto-at-pier/6858026835.html,
,2,2019-04-04 13:24,"(43.648, -79.4177)",True,True,6858015448,2 Bed And 2 Bath Unit For Sale,$670000,,https://toronto.craigslist.org/tor/reb/d/west-toronto-2-bed-and-2-bath-unit-for/6858015448.html,Toronto
,1,2019-04-04 13:15,"(43.628947, -79.39442)",True,True,6858006534,Gorgeous Condo Located In The Heart Of Entertainment District,$669800,,https://toronto.craigslist.org/tor/reb/d/toronto-gorgeous-condo-located-in-the/6858006534.html,Toronto
,3,2019-04-04 13:11,"(43.791785, -79.235722)",True,True,6858001568,Complete Renovated Top To Bottom*end Unit*freshly Painted Throug,$573800,,https://toronto.craigslist.org/tor/reb/d/scarborough-complete-renovated-top-to/6858001568.html,Scarborough
,2,2019-04-04 13:09,"(43.655799, -79.46621)",True,True,6857999323,70 High Park Ave - Two Bedroom Two Bath Corner Suite In Toronto,$2550,,https://toronto.craigslist.org/tor/reb/d/toronto-70-high-park-ave-two-bedroom/6857999323.html,"Toronto, ON"
,2,2019-04-04 13:04,"(43.628204, -79.478681)",True,True,6857994108,2 Bedroom With Parking And Locker Condo Unit,$659000,,https://toronto.craigslist.org/tor/reb/d/etobicoke-2-bedroom-with-parking-and/6857994108.html,Toronto
,3,2019-04-04 13:03,"(43.544676, -79.596971)",True,True,6857892264,"The Most Luxurious, Custom Built Semi Detached Home In Port Credit.",$0,,https://toronto.craigslist.org/tor/reb/d/mississauga-the-most-luxurious-custom/6857892264.html,Port Credit
,2,2019-04-04 12:59,"(43.779106, -79.419488)",True,True,6857989335,2 Bedroom Upper Level Townhouse,$655000,,https://toronto.craigslist.org/tor/reb/d/north-york-2-bedroom-upper-level/6857989335.html,Toronto
,3,2019-04-04 12:58,"(43.797521, -79.28167)",True,True,6857987937,90 Crockamhill Drive-Finished Basement W/ 3 Great Size Bedrooms,$569000,,https://toronto.craigslist.org/tor/reb/d/scarborough-90-crockamhill-drive/6857987937.html,Scarborough
,1,2019-04-04 12:53,"(43.66586, -79.38316)",True,True,6857983335,Very Bright & Spacious W/Unobstructed E View,$649800,,https://toronto.craigslist.org/tor/reb/d/toronto-very-bright-spacious/6857983335.html,Toronto
,5,2019-04-04 12:50,"(43.696993, -79.305679)",True,True,6857979320,For Sale ~ 518 Main St,$1329000,,https://toronto.craigslist.org/tor/reb/d/east-york-for-sale-518-main-st/6857979320.html,Toronto
,1,2019-04-04 12:47,"(43.6404, -79.3995)",True,True,6857977057,1 Bed Plus Den Suite Will Not Disappoint!,$648000,,https://toronto.craigslist.org/tor/reb/d/toronto-1-bed-plus-den-suite-will-not/6857977057.html,Toronto
,6,2019-04-04 12:45,"(43.707162, -79.297654)",True,True,6857974759,For Sale ~ 23 Glenburn Ave,$1299000,,https://toronto.craigslist.org/tor/reb/d/east-york-for-sale-23-glenburn-ave/6857974759.html,Toronto
,1,2019-04-04 12:41,"(43.662588, -79.38637)",True,True,6857970753,"For Sale ~ 887 Bay Street, Unit 207",$608888,,https://toronto.craigslist.org/tor/reb/d/toronto-for-sale-887-bay-street-unit-207/6857970753.html,Toronto
,2,2019-04-04 12:38,"(43.665484, -79.387484)",True,True,6857967033,"For Lease ~ 1001Bay St, Unit 1304",$3200,,https://toronto.craigslist.org/tor/reb/d/toronto-for-lease-1001bay-st-unit-1304/6857967033.html,Toronto
,1,2019-04-04 12:33,"(43.668825, -79.383952)",True,True,6857962491,Amazing Luxurious Condo Unit In The Heart Of Downtown,$648000,,https://toronto.craigslist.org/tor/reb/d/toronto-amazing-luxurious-condo-unit-in/6857962491.html,Toronto
,,2019-04-04 12:33,"(43.784299, -79.169159)",True,True,6857961654,"For Lease ~ 371 Old Kingston Road, Unit B",$1700,,https://toronto.craigslist.org/tor/reb/d/scarborough-for-lease-371-old-kingston/6857961654.html,Toronto
,1,2019-04-04 12:33,"(43.625486, -79.49004)",True,True,6857961663,185 Legion Road - Beautiful Open Concept 1 Bedroom + Den,$479900,,https://toronto.craigslist.org/tor/reb/d/etobicoke-185-legion-road-beautiful/6857961663.html,Etobicoke
1900ft2,3,2019-04-04 12:32,"(43.665255, -79.339989)",True,True,6857945750,"Rarely Available, 3 Bedroom 3 Bath Unit W/2X Car Underground Parking",$1198000,,https://toronto.craigslist.org/tor/reb/d/toronto-rarely-available-3-bedroom-3/6857945750.html,1244 Dundas St E
,4,2019-04-04 12:31,"(43.823128, -79.127918)",True,True,6857960182,Well Maintained Home In Sought After Amberlea Neighbourhood On 4,$800000,,https://toronto.craigslist.org/tor/reb/d/pickering-well-maintained-home-in/6857960182.html,Pickering
2100ft2,3,2019-04-04 12:28,"(43.690069, -79.293499)",True,True,6850775860,Naples Florida DEAL OF THE WEEK,$299000,,https://toronto.craigslist.org/tor/reo/d/toronto-naples-florida-deal-of-the-week/6850775860.html,"Desoto Blvd & 24th Ave SE, NAPLES"
,4,2019-04-04 12:13,"(43.789515, -79.323549)",True,True,6857924817,"One Of A Kind,Featured And Updated Stunning House",$1088000,,https://toronto.craigslist.org/tor/reb/d/scarborough-one-of-kindfeatured-and/6857924817.html,1 Collingsbrook Blvd
,4,2019-04-04 12:11,"(43.56241, -79.76626)",True,True,6857903426,Terrific Family Home In Popular Lisgar Neighborhood.,$0,6821314342,https://toronto.craigslist.org/tor/reb/d/mississauga-terrific-family-home-in/6857903426.html,Lisgar
,1,2019-04-04 12:10,"(43.577334, -79.653853)",True,True,6857924248,"1 Bedroom basement Apartment-Furnished, All in!",$1675,,https://toronto.craigslist.org/tor/reb/d/mississauga-1-bedroom-basement/6857924248.html,
,5,2019-04-04 12:07,"(43.547459, -79.608279)",True,True,6857902090,"Executive Residence In The Heart Of Lorne Park, Large Family.",$0,,https://toronto.craigslist.org/tor/reb/d/mississauga-executive-residence-in-the/6857902090.html,Lorne Park
,2,2019-04-04 12:03,"(43.7801, -79.3479)",True,True,6857930501,"Bright & Spacious 2bd+den W/Condo, 930sq.ft. Luxury Corner Unit",$634999,,https://toronto.craigslist.org/tor/reb/d/north-york-bright-spacious-2bdden-condo/6857930501.html,Toronto
1500ft2,2,2019-04-04 11:46,"(43.690069, -79.293499)",True,True,6846642826,Miami Beach Waterfront Penthouse With Private Rooftop,$1300000,,https://toronto.craigslist.org/tor/reb/d/toronto-miami-beach-waterfront/6846642826.html,Miami Beach
,2,2019-04-04 11:38,"(43.629863, -79.476514)",True,True,6846174495,Warm & Inviting 2 Bed-2 Bath Retirement Condo!,$469000,,https://toronto.craigslist.org/tor/reb/d/etobicoke-warm-inviting-2-bed-2-bath/6846174495.html,3 Marine Parade Drive
,2,2019-04-04 11:37,"(43.630298, -79.476256)",True,True,6846136199,Warm & Inviting Two Bedroom Retirement Condo W/ Lake Views!,$557900,,https://toronto.craigslist.org/tor/reb/d/etobicoke-warm-inviting-two-bedroom/6846136199.html,3 Marine Parade Drive
,4,2019-04-04 11:16,"(43.769425, -79.234221)",True,True,6857885392,Renovated & Well Maintained Detached 4 Bdrm Home,$899900,,https://toronto.craigslist.org/tor/reb/d/scarborough-renovated-well-maintained/6857885392.html,23 Dolly Varden Blvd
,2,2019-04-04 11:14,"(43.624711, -79.48916)",True,True,6857883079,Bright Sun-Filled 2 Bedroom Corner Suite,$629900,,https://toronto.craigslist.org/tor/reb/d/etobicoke-bright-sun-filled-2-bedroom/6857883079.html,Toronto
704ft2,1,2019-04-04 11:14,"(43.644927, -79.403066)",True,True,6857882631,1 Bed + Den Condo in Downtown Toronto,$599900,,https://toronto.craigslist.org/tor/reb/d/toronto-1-bed-den-condo-in-downtown/6857882631.html,111 Bathurst St
1258ft2,3,2019-04-04 11:12,"(43.546421, -79.700153)",True,True,6839508489,"Welcome to 2766 Folkway Drive, Unit 32!",$500000,,https://toronto.craigslist.org/tor/reb/d/mississauga-welcome-to-2766-folkway/6839508489.html,"32-2766 Folkway Drive, Mississauga"
,2,2019-04-04 11:08,"(43.820589, -79.391605)",True,True,6857877506,Gorgeous 2 Bedroom + Den Townhouse In Thornhill Village,$615000,,https://toronto.craigslist.org/tor/reb/d/thornhill-gorgeous-2-bedroom-den/6857877506.html,Markham
1691ft2,3,2019-04-04 11:07,"(43.545375, -79.701862)",True,True,6833969106,Welcome to 2812 Folkway Drive!,$1015000,,https://toronto.craigslist.org/tor/reb/d/mississauga-welcome-to-2812-folkway/6833969106.html,2812 Folkway Drive
1432ft2,3,2019-04-04 11:05,"(43.608457, -79.495568)",True,True,6844487863,Welcome to 12 Elma Street!,$950000,,https://toronto.craigslist.org/tor/reb/d/etobicoke-welcome-to-12-elma-street/6844487863.html,12 Elma Street
,1,2019-04-04 11:04,"(43.654884, -79.376157)",True,True,6857872898,Amazing 1 Bedroom + Den W/ Balcony In Church-Yonge Corridor!,$599000,,https://toronto.craigslist.org/tor/reb/d/toronto-amazing-1-bedroom-den-balcony/6857872898.html,Toronto
,1,2019-04-04 10:57,"(43.651222, -79.391658)",True,True,6857866533,Welcome To Festival Tower In The Heart Of King West,$569900,,https://toronto.craigslist.org/tor/reb/d/toronto-welcome-to-festival-tower-in/6857866533.html,Toronto
,1,2019-04-04 10:49,"(43.64905, -79.391129)",True,True,6857859058,Very Spacious One Bedroom Located In The Heart Of All The Action,$559900,,https://toronto.craigslist.org/tor/reb/d/toronto-very-spacious-one-bedroom/6857859058.html,Toronto
,1,2019-04-04 10:42,"(43.62859, -79.489683)",True,True,6857853170,Beautiful 1 Bedroom + Den For Sale,$549900,,https://toronto.craigslist.org/tor/reb/d/etobicoke-beautiful-1-bedroom-den-for/6857853170.html,Toronto
,,2019-04-04 10:36,"(43.6572, -79.3783)",True,True,6857847525,Bright And Spacious Luxury Studio Unit,$495000,,https://toronto.craigslist.org/tor/reb/d/toronto-bright-and-spacious-luxury/6857847525.html,Toronto
697ft2,1,2019-04-04 10:29,"(43.643181, -79.526387)",True,True,6857841736,"For Lease: 26 Fieldway Rd, Unit 46, A Commuter's Delight!",$1800,,https://toronto.craigslist.org/tor/reo/d/etobicoke-for-lease-26-fieldway-rd-unit/6857841736.html,"26 Fieldway Road, Toronto"
,2,2019-04-04 10:29,"(43.84577, -79.332473)",True,True,6857841145,Bright & Spacious 2 Split Bedroom Corner Unit,$488000,,https://toronto.craigslist.org/tor/reb/d/unionville-bright-spacious-2-split/6857841145.html,Markham
,1,2019-04-04 10:18,"(43.766082, -79.410057)",True,True,6857831636,Luxurious Condo Unit In The Heart Of North York,$469900,,https://toronto.craigslist.org/tor/reb/d/north-york-luxurious-condo-unit-in-the/6857831636.html,Toronto
,1,2019-04-04 10:13,"(43.84238, -79.425464)",True,True,6857826725,Beautiful And Spacious One Bed + Den,$449000,,https://toronto.craigslist.org/tor/reb/d/richmond-hill-beautiful-and-spacious/6857826725.html,Richmond Hill
,1,2019-04-04 10:08,"(43.843167, -79.430641)",True,True,6857822381,Brand New 1 Bedroom Plus Den Unit,$429000,,https://toronto.craigslist.org/tor/reb/d/richmond-hill-brand-new-1-bedroom-plus/6857822381.html,Richmond Hill
,2,2019-04-04 10:04,"(43.671145, -79.391352)",True,True,6857818822,80 Yorkville Avenue #901 | Yorkville | Toronto,$3999990,,https://toronto.craigslist.org/tor/reb/d/toronto-80-yorkville-avenue-901/6857818822.html,80 Yorkville Avenue
,2,2019-04-04 10:00,"(44.057662, -79.467735)",True,True,6857815710,One Of The Best Condo Buildings Centrally Located In Newmarket,$419900,,https://toronto.craigslist.org/tor/reb/d/newmarket-one-of-the-best-condo/6857815710.html,Newmarket
1100ft2,2,2019-04-04 09:57,"(43.772047, -79.260489)",True,True,6857813531,Luxurious Sun Filled 2+1 Bedroom Condo Unit,$508000,,https://toronto.craigslist.org/tor/reb/d/scarborough-luxurious-sun-filled-21/6857813531.html,83 Borough Dr
,3,2019-04-04 09:54,"(43.657573, -79.414811)",True,True,6857811207,Little Italy 3 Bed Townhouse for Lease,$3500,,https://toronto.craigslist.org/tor/reb/d/toronto-little-italy-3-bed-townhouse/6857811207.html,130 Clinton Street
650ft2,1,2019-04-04 09:48,"(43.7946, -79.2644)",True,True,6857806201,Bright & Spacious 1 Bed Condo Unit In Village Green Sq,$449900,,https://toronto.craigslist.org/tor/reb/d/scarborough-bright-spacious-1-bed-condo/6857806201.html,255 Village Green Sq
1300ft2,2,2019-04-04 09:39,"(43.822487, -79.274069)",True,True,6857799867,Luxurious Condominium In Prime Location,$448000,,https://toronto.craigslist.org/tor/reb/d/scarborough-luxurious-condominium-in/6857799867.html,350 Alton Towers Circ
1300ft2,2,2019-04-04 09:30,"(43.809448, -79.221283)",True,True,6857793089,Recently Renovated 2 Bedroom Condo Corner Unit,$439000,,https://toronto.craigslist.org/tor/reb/d/scarborough-recently-renovated-2/6857793089.html,430 Mclevin Ave
1100ft2,2,2019-04-04 09:16,"(43.82227, -79.275484)",True,True,6857783436,Well Maintained And Spacious 2 Br Condo Unit,$429000,,https://toronto.craigslist.org/tor/reb/d/scarborough-well-maintained-and/6857783436.html,300 Alton Towers Circ
1100ft2,2,2019-04-04 09:07,"(43.794844, -79.239505)",True,True,6857777973,Sun Filled Condo Corner Unit At Markham Rd,$419900,,https://toronto.craigslist.org/tor/reb/d/scarborough-sun-filled-condo-corner/6857777973.html,1785 Markham Rd
750ft2,1,2019-04-04 08:59,"(43.785607, -79.293603)",True,True,6857773052,Fabulous 2 Bedroom + Den Condo Unit In Bonis Ave,$399000,,https://toronto.craigslist.org/tor/reb/d/scarborough-fabulous-2-bedroom-den/6857773052.html,185 Bonis Ave
1100ft2,2,2019-04-04 08:50,"(43.743681, -79.21612)",True,True,6857768281,Luxurious Guildwood Terrace Condo Unit,$380000,,https://toronto.craigslist.org/tor/reb/d/scarborough-luxurious-guildwood-terrace/6857768281.html,3231 Eglinton Ave E
,1,2019-04-04 08:43,"(43.6555, -79.3626)",True,True,6857764685,Modern Beautiful Loft in Corktown,$579000,,https://toronto.craigslist.org/tor/reb/d/toronto-modern-beautiful-loft-in/6857764685.html,51 Trolley Cres 1203
650ft2,1,2019-04-04 08:42,"(43.744602, -79.298388)",True,True,6857764466,Bright & Spacious Open Concept Condo Unit,$375000,,https://toronto.craigslist.org/tor/reb/d/scarborough-bright-spacious-open/6857764466.html,8 Rosebank Dr
499ft2,1,2019-04-04 08:27,"(43.688547, -79.353278)",True,True,6857757724,Beautiful One Bedroom Condo Unit In Cosburn Ave,$369800,,https://toronto.craigslist.org/tor/reb/d/east-york-beautiful-one-bedroom-condo/6857757724.html,28 Cosburn Ave
3250ft2,4,2019-04-04 08:18,"(43.718167, -79.365188)",True,True,6857753972,Gorgeous Detached 2-Storey House In Killdeer Cres,$3799000,,https://toronto.craigslist.org/tor/reb/d/east-york-gorgeous-detached-2-storey/6857753972.html,29 Killdeer Cres
4000ft2,5,2019-04-04 08:06,"(43.751468, -79.378191)",True,True,6857749480,"Spacious, Light Filled 2-Storey House",$3299000,,https://toronto.craigslist.org/tor/reb/d/north-york-spacious-light-filled-2/6857749480.html,5 Harrison Rd
3000ft2,3,2019-04-04 08:00,"(43.673143, -79.397041)",True,True,6857747089,Beautiful 3 Bedroom Semi-Detached House,$2795000,,https://toronto.craigslist.org/tor/reb/d/toronto-beautiful-3-bedroom-semi/6857747089.html,30 Tranby Ave
2200ft2,3,2019-04-04 07:50,"(43.686185, -79.403705)",True,True,6857743799,Exclusive 3 Bedroom Condo Unit In St Clair Ave,$2349000,,https://toronto.craigslist.org/tor/reb/d/toronto-exclusive-3-bedroom-condo-unit/6857743799.html,155 St Clair Ave W
5000ft2,4,2019-04-04 07:36,"(43.757154, -79.44471)",True,True,6857739711,Custom Built 4 Bedroom 3-Storey House,$2199000,,https://toronto.craigslist.org/tor/reb/d/north-york-custom-built-4-bedroom-3/6857739711.html,111 Codsell Ave
4000ft2,4,2019-04-04 07:28,"(43.663935, -79.338608)",True,True,6857737633,Custom Built 4 Bedroom Detached Home,$2199000,,https://toronto.craigslist.org/tor/reb/d/toronto-custom-built-4-bedroom-detached/6857737633.html,277 Brighton Ave
3000ft2,3,2019-04-04 07:21,"(43.709146, -79.416834)",True,True,6857735938,Classic 3+1 Bedroom Brick Detached Home,$1769000,,https://toronto.craigslist.org/tor/reb/d/toronto-classic-31-bedroom-brick/6857735938.html,448 St Clements Ave
2600ft2,3,2019-04-04 07:13,"(43.7915, -79.4103)",True,True,6857734112,Beautiful 3 Bedroom Townhouse Unit In Meadow Larkway,$1599000,,https://toronto.craigslist.org/tor/reb/d/willowdale-east-beautiful-3-bedroom/6857734112.html,9 Meadow Larkway
2750ft2,4,2019-04-04 07:04,"(43.751255, -79.32904)",True,True,6857732113,Spacious 4+1 Bedroom Detached Home,$1598800,,https://toronto.craigslist.org/tor/reb/d/north-york-spacious-41-bedroom-detached/6857732113.html,128 Cassandra Blvd
3000ft2,4,2019-04-04 06:49,"(43.777609, -79.437141)",True,True,6857729116,Open Concept 4 Bedroom Detached Home,$1438888,,https://toronto.craigslist.org/tor/reb/d/north-york-open-concept-4-bedroom/6857729116.html,22 Devondale Ave
850ft2,2,2019-04-04 06:42,"(43.666948, -79.388257)",True,True,6857727790,Luxury Condo Unit At Core Downtown Area,$1299000,,https://toronto.craigslist.org/tor/reb/d/toronto-luxury-condo-unit-at-core/6857727790.html,1080 Bay St
2500ft2,3,2019-04-04 06:33,"(43.753117, -79.32684)",True,True,6857726345,3 Bedroom Detached Bungalow In Hirondelle Pl,$1288000,,https://toronto.craigslist.org/tor/reb/d/north-york-3-bedroom-detached-bungalow/6857726345.html,28 Hirondelle Pl
1900ft2,3,2019-04-04 06:24,"(43.736994, -79.404507)",True,True,6857724967,Immaculate 3 Bedroom Townhouse In Scotch Elmway,$1199000,,https://toronto.craigslist.org/tor/reb/d/north-york-immaculate-3-bedroom/6857724967.html,7 Scotch Elmway
1500ft2,2,2019-04-04 06:16,"(43.707919, -79.400065)",True,True,6857723736,Absolutely Fabulous 2 Storey Townhouse  In Prime Midtown,$1149900,,https://toronto.craigslist.org/tor/reb/d/toronto-absolutely-fabulous-2-storey/6857723736.html,58 Orchard View Blvd
3000ft2,6,2019-04-04 05:58,"(43.330842, -79.793574)",False,True,6857721282,Lockport NY,$30000,,https://toronto.craigslist.org/tor/reo/d/burlington-lockport-ny/6857721282.html,520 West Ave
2250ft2,3,2019-04-03 22:37,"(43.648821, -79.412008)",True,True,6857629123,Updated & Extra Wide Semi-Detached Located At Bellwoods Ave,$995000,,https://toronto.craigslist.org/tor/reb/d/toronto-updated-extra-wide-semi/6857629123.html,95 Bellwoods Ave
,2,2019-04-03 22:14,"(43.707324, -79.402938)",True,True,6857619994,Wonderful 2-Storey Semi-Detached Home At Orchard View Blvd,$799000,,https://toronto.craigslist.org/tor/reb/d/toronto-wonderful-2-storey-semi/6857619994.html,119 Orchard View Blvd
750ft2,2,2019-04-03 22:07,"(43.650545, -79.384277)",True,True,6857611177,"Gorgeous 2 Bed, 2 Bath Suite, 1 Private Balcony & Full Of Upgrades",$619900,,https://toronto.craigslist.org/tor/reb/d/toronto-gorgeous-2-bed-2-bath-suite-1/6857611177.html,115 Richmond St E
499ft2,1,2019-04-03 21:59,"(43.661598, -79.386075)",True,True,6857615129,Luxurious 1 Bed Condo  In Prestigious Bay Street Corridor In Downtown,$628000,,https://toronto.craigslist.org/tor/reb/d/toronto-luxurious-1-bed-condo-in/6857615129.html,832 Bay St
,,2019-04-03 20:12,"(43.963282, -79.252511)",True,True,6857543705,Residential Lot for Sale by Owner,$0,,https://toronto.craigslist.org/tor/reo/d/stouffville-residential-lot-for-sale-by/6857543705.html,Talon Dos BF Homes Las Pinas City
2406ft2,3,2019-04-03 19:43,"(43.700952, -79.294922)",True,True,6853731913,ATTENTION! GREAT REHAB ON CORNER LOT,$150000,6815984915,https://toronto.craigslist.org/tor/reo/d/east-york-attention-great-rehab-on/6853731913.html,Amherst NY
,2,2019-04-03 19:07,"(43.760445, -79.285146)",True,True,6857511854,"Crazy condo near Birchmount and Lawrence approx $493,000+",$0,,https://toronto.craigslist.org/tor/reb/d/scarborough-crazy-condo-near-birchmount/6857511854.html,Toronto
,1,2019-04-03 19:01,"(43.643566, -79.525649)",True,True,6857507692,Beautiful & Bright Network Loft in Islington,$469900,,https://toronto.craigslist.org/tor/reb/d/etobicoke-beautiful-bright-network-loft/6857507692.html,2 fieldway rd 701
,2,2019-04-03 19:01,"(43.687997, -79.30814)",True,True,6857507674,"Comfy condo near VictoriaPk and Danforth approx $384,000+",$0,,https://toronto.craigslist.org/tor/reb/d/toronto-comfy-condo-near-victoriapk-and/6857507674.html,Toronto
2750ft2,4,2019-04-03 18:51,"(43.659409, -79.475959)",True,True,6857492279,Stunning 2.5 Storey Detached On Tree-Lined Street,$1599900,,https://toronto.craigslist.org/tor/reb/d/toronto-stunning-25-storey-detached-on/6857492279.html,56 Fairview Ave
,2,2019-04-03 18:44,"(43.716431, -79.475)",True,True,6857480281,Beautiful Country Modern Home In The City.Huge Lot,$1250000,,https://toronto.craigslist.org/tor/reb/d/north-york-beautiful-country-modern/6857480281.html,82 Cornelius Pkwy
,,2019-04-03 18:36,"(43.791884, -79.3367)",True,True,6857489867,"$438,000/4Br - Bright and Spacious 3-Level Condo Townhome",$0,,https://toronto.craigslist.org/tor/reb/d/north-york-br-bright-and-spacious-3/6857489867.html,165 Cherokee Blvd
,,2019-04-03 18:30,"(43.779666, -79.34249)",True,True,6857485080,"$435,000/1BR - One of a Kind Penthouse Unit at Soul Condos",$0,,https://toronto.craigslist.org/tor/reb/d/north-york-br-one-of-kind-penthouse/6857485080.html,150 Fairview Mall Dr
,,2019-04-03 18:25,"(43.781795, -79.415437)",True,True,6857481588,"$435,000/1Br - Spacious 1 Bedroom In Prime North York Location",$0,,https://toronto.craigslist.org/tor/reb/d/north-york-br-spacious-1-bedroom-in/6857481588.html,7 Bishop Ave
,1,2019-04-03 18:22,"(43.766737, -79.386008)",True,True,6857479274,18 Kenaston Gardens #1301,$458888,,https://toronto.craigslist.org/tor/reb/d/north-york-18-kenaston-gardens-1301/6857479274.html,Toronto
,,2019-04-03 18:10,"(43.628204, -79.478681)",True,True,6857470325,Absolutely Stunning Condo In The Sought After Lake Shore And Park-Lawn,$2000,,https://toronto.craigslist.org/tor/reb/d/etobicoke-absolutely-stunning-condo-in/6857470325.html,Parklawn & Lakeshore
1250ft2,3,2019-04-03 18:03,"(43.600353, -79.508632)",True,True,6857463980,Executive 3Bed Smart Townhome,$779500,,https://toronto.craigslist.org/tor/reo/d/etobicoke-executive-3bed-smart-townhome/6857463980.html,159 Tenth Street
,,2019-04-03 18:00,"(43.620816, -79.521828)",True,True,6854908336,:Fantastic I.Q Condominiums Community . Bright And Beautiful Southwest,$1900,,https://toronto.craigslist.org/tor/reb/d/etobicoke-fantastic-iq-condominiums/6854908336.html,Queensway & Islington
,,2019-04-03 18:00,"(43.611389, -79.553312)",True,True,6854936842,Walk To The Ttc Or To Sherway Gardens Mall. Be In The Center Of It All,$1925,,https://toronto.craigslist.org/tor/reb/d/etobicoke-walk-to-the-ttc-or-to-sherway/6854936842.html,427/Qew/Gardiner
,,2019-04-03 17:51,"(43.776363, -79.399184)",True,True,6857454066,"$3,268,800/4+1br - Luxurious Resort in the Heart of Toronto",$0,,https://toronto.craigslist.org/tor/reb/d/north-york-br-luxurious-resort-in-the/6857454066.html,215 Wilfred Ave
,,2019-04-03 17:44,"(43.772798, -79.38272)",True,True,6857448291,"$2,280,000/3+1Br - Beautiful Detached Home in Prime North York Area",$0,,https://toronto.craigslist.org/tor/reb/d/north-york-br-beautiful-detached-home/6857448291.html,34 Morewood Cres
,,2019-04-03 17:41,"(43.771098, -79.378933)",True,True,6857445591,"$1,968,000/4Br - Sun-Filled Oversized Home in Desirable Area",$0,,https://toronto.craigslist.org/tor/reb/d/north-york-br-sun-filled-oversized-home/6857445591.html,65 Whittaker Cres
,,2019-04-03 17:34,"(43.794987, -79.40283)",True,True,6857439416,"$1,749,000/3+2Br - Well-Maintained Renovated Home in North YOrk",$0,,https://toronto.craigslist.org/tor/reb/d/north-york-br-well-maintained-renovated/6857439416.html,182 Maxome Ave
,2,2019-04-03 17:26,"(43.689345, -79.449699)",True,True,6857433038,Beautiful Fully Renovated Bungalow,$899000,,https://toronto.craigslist.org/tor/reb/d/york-beautiful-fully-renovated-bungalow/6857433038.html,55 Holmesdale rd
,,2019-04-03 16:55,"(43.68913, -79.304714)",True,True,6857406007,"OWN A PIECE OF THE BEACH  $295,000",$0,,https://toronto.craigslist.org/tor/reo/d/toronto-own-piece-of-the-beach/6857406007.html,"N. Redington Beach, Florida 33708"
