area,bedrooms,datetime,geotag,has_image,has_map,id,name,price,repost_of,url,where
,2,2019-04-23 16:48,"(43.66355, -79.341209)",True,True,6873158085,Well Maintained 3-Storey Stacked Townhouse,$2600,,https://toronto.craigslist.org/tor/reb/d/toronto-well-maintained-3-storey/6873158085.html,Toronto
,2,2019-04-23 16:40,"(43.656817, -79.375002)",True,True,6873151634,Quiet & Bright 2 Bedroom 2 Bath Unit,$2600,,https://toronto.craigslist.org/tor/reb/d/toronto-quiet-bright-2-bedroom-2-bath/6873151634.html,Toronto
,2,2019-04-23 15:58,"(43.65182, -79.355922)",True,True,6873113064,455 Front Street East #N406 | Canary District | Toronto,$739900,,https://toronto.craigslist.org/tor/reb/d/toronto-455-front-street-east-n406/6873113064.html,455 Front Street East
4250ft2,4,2019-04-23 15:31,"(43.657222, -79.509445)",True,True,6873087241,One Of A Kind Four Bedroom Home Backs Onto Lush Green Space,$3488000,,https://toronto.craigslist.org/tor/reb/d/etobicoke-one-of-kind-four-bedroom-home/6873087241.html,12 Shand Ave
1344ft2,3,2019-04-23 15:25,"(43.752531, -79.490353)",True,True,6873081795,North York Condo Townhome For Sale,$410000,,https://toronto.craigslist.org/tor/reb/d/north-york-north-york-condo-townhome/6873081795.html,North York
,4,2019-04-23 15:25,"(43.604838, -79.494946)",True,True,6873081405,Luxury Custom Build. Elegant & Modern W/ Top Of Line Design & Finishes,$2049000,,https://toronto.craigslist.org/tor/reb/d/etobicoke-luxury-custom-build-elegant/6873081405.html,33 Heman St
,3,2019-04-23 15:13,"(43.68496, -79.483606)",True,True,6873062236,Updated 3+1 Bedroom Detached Home At Brownville Ave,$1275000,,https://toronto.craigslist.org/tor/reb/d/york-updated-31-bedroom-detached-home/6873062236.html,34 Brownville Ave
,4,2019-04-23 15:08,"(43.652361, -79.43785)",True,True,6873065032,79 Margueretta Street | Brockton Village | Toronto,$1999000,,https://toronto.craigslist.org/tor/reb/d/toronto-79-margueretta-street-brockton/6873065032.html,79 Margueretta Street
2490ft2,5,2019-04-23 14:54,"(28.237072, -81.60121)",True,True,6869598077,Brand New 5 Bed house For Sale Near Walt Disney World Florida!!,$383390,6807933462,https://toronto.craigslist.org/tor/reb/d/loughman-brand-new-5-bed-house-for-sale/6869598077.html,Davenport
2490ft2,5,2019-04-23 14:53,"(28.236921, -81.601553)",True,True,6869371726,Brand New 5 Bed house For Sale Near Walt Disney World Florida!!,$383390,6809138043,https://toronto.craigslist.org/tor/reb/d/loughman-brand-new-5-bed-house-for-sale/6869371726.html,Davenport
,1,2019-04-23 14:50,"(43.656429, -79.382047)",True,True,6873047288,Luxury Downtown Living At Its Finest,$799000,,https://toronto.craigslist.org/tor/reb/d/toronto-luxury-downtown-living-at-its/6873047288.html,Toronto
,3,2019-04-23 14:46,"(43.67581, -79.328266)",True,True,6873042818,4 Lount Street | Greenwood & Danforth | Toronto,$979900,,https://toronto.craigslist.org/tor/reb/d/toronto-4-lount-street-greenwood/6873042818.html,4 Lount Street
,3,2019-04-23 14:44,"(43.62137, -79.505471)",True,True,6873027374,Absolutely Stunning 3 Spacious Bedroom Home In The Heart Of Mimico!,$1198000,,https://toronto.craigslist.org/tor/reb/d/etobicoke-absolutely-stunning-3/6873027374.html,737 Oxford St
,3,2019-04-23 14:30,"(43.662586, -79.47074)",True,True,6873022337,Beautiful 3+1 Bedroom Detached Home In Junction Area.,$1175000,,https://toronto.craigslist.org/tor/reb/d/toronto-beautiful-31-bedroom-detached/6873022337.html,234 Annette St
,3,2019-04-23 14:26,"(43.679583, -79.445897)",True,True,6873012505,3+1 Bdrm Semi-Detached 2-Storey Located @ St Clair Gdns,$1159000,,https://toronto.craigslist.org/tor/reb/d/toronto-31-bdrm-semi-detached-2-storey/6873012505.html,58 St Clair Gdns
1000ft2,,2019-04-23 14:16,"(43.594745, -79.532533)",True,True,6869947038,Urban Townhouse 1000 sq ft -2 bdrm +den In Minto Long Branch! 647-779-,$688888,,https://toronto.craigslist.org/tor/reo/d/etobicoke-urban-townhouse-1000-sq-ft-2/6869947038.html,
,3,2019-04-23 14:08,"(43.646153, -79.393966)",True,True,6873004577,8 Charlotte Street #3505 | King & Spadina | Toronto,$2399000,,https://toronto.craigslist.org/tor/reb/d/toronto-8-charlotte-street-king-spadina/6873004577.html,8 Charlotte Street
2250ft2,3,2019-04-23 13:57,"(43.635355, -79.558097)",True,True,6872951608,Rarely Available Extra Spacious 5 Bedrooms Town Home,$899000,,https://toronto.craigslist.org/tor/reb/d/etobicoke-rarely-available-extra/6872951608.html,2 Redcar Ave
,2,2019-04-23 13:53,"(43.728201, -79.251131)",True,True,6872989821,"Neat condo near Danforth and Midland approx $433,000+",$0,,https://toronto.craigslist.org/tor/reb/d/scarborough-neat-condo-near-danforth/6872989821.html,Toronto
,2,2019-04-23 13:48,"(43.760693, -79.288237)",True,True,6872984782,"Nice condo near Birchmount and Lawrence approx $482,000+",$0,,https://toronto.craigslist.org/tor/reb/d/scarborough-nice-condo-near-birchmount/6872984782.html,Toronto
1100ft2,2,2019-04-23 13:37,"(43.655536, -79.467882)",True,True,6872973155,"Rarely Offered, Multi-Level Suite Steps From High Park! 2 Beds, 2 Bath",$934900,,https://toronto.craigslist.org/tor/reb/d/toronto-rarely-offered-multi-level/6872973155.html,100 Quebec Ave
3000ft2,2,2019-04-23 13:33,"(43.690536, -79.301453)",True,True,6851782109,COSTA RICA CALLING! OCEAN VIEW BRAND NEW HOME!,$799000,6643252061,https://toronto.craigslist.org/tor/reo/d/toronto-costa-rica-calling-ocean-view/6851782109.html,PLAYA HERMOSA - GTE
,1,2019-04-23 13:26,"(43.659318, -79.385181)",True,True,6872962278,736 Bay Street - Spacious One Bedroom Unit Right On Bay Street,$2200,,https://toronto.craigslist.org/tor/reb/d/toronto-736-bay-street-spacious-one/6872962278.html,Toronto
,1,2019-04-23 13:24,"(43.639529, -79.391781)",True,True,6872959844,Rarely Available 1+1 Bedroom South Lake View Unit,$759000,,https://toronto.craigslist.org/tor/reb/d/toronto-rarely-available-11-bedroom/6872959844.html,Toronto
,,2019-04-23 13:23,"(43.778774, -79.30806)",True,True,6872958718,AMAZING SCARBOROUGH CONDO PROJECT IN THE 300s,$0,,https://toronto.craigslist.org/tor/reb/d/scarborough-amazing-scarborough-condo/6872958718.html,
,3,2019-04-23 13:18,"(43.660134, -79.578269)",True,True,6872943317,Beautiful Detached Bungalow With Park-Like Huge Backyard,$888000,,https://toronto.craigslist.org/tor/reb/d/etobicoke-beautiful-detached-bungalow/6872943317.html,35 Belgate Pl
,6,2019-04-23 13:16,"(49.017439, -122.688832)",True,True,6872950437,Home on Acreage,$0,6836684082,https://toronto.craigslist.org/tor/reo/d/surrey-home-on-acreage/6872950437.html,"Surrey, British Columbia"
,2,2019-04-23 13:09,"(43.643164, -79.38159)",True,True,6872943134,Gorgeous Split 2 Bedroom Corner Unit,$749000,,https://toronto.craigslist.org/tor/reb/d/north-york-gorgeous-split-2-bedroom/6872943134.html,Toronto
,2,2019-04-23 13:05,"(43.639635, -79.41259)",True,True,6872938834,Jaw Dropping South/East Corner Suite With Unobstructed View,$699900,,https://toronto.craigslist.org/tor/reb/d/toronto-jaw-dropping-south-east-corner/6872938834.html,Toronto
,1,2019-04-23 12:59,"(43.760529, -79.411684)",True,True,6872932924,Beautiful Sub-Penthouse One Bedroom + Den,$678000,,https://toronto.craigslist.org/tor/reb/d/north-york-beautiful-sub-penthouse-one/6872932924.html,Toronto
,1,2019-04-23 12:53,"(43.702, -79.3853)",True,True,6872926784,Bright & Spacious 1 + 1 Luxury Unit,$649900,,https://toronto.craigslist.org/tor/reb/d/toronto-bright-spacious-1-1-luxury-unit/6872926784.html,Toronto
,1,2019-04-23 12:42,"(43.650457, -79.367723)",True,True,6872915394,Brand New Condo Development By The Pemberton Group!,$649000,,https://toronto.craigslist.org/tor/reb/d/toronto-brand-new-condo-development-by/6872915394.html,Toronto
,2,2019-04-23 12:37,"(43.7801, -79.3479)",True,True,6872909405,Luxurious Condo With 2 Bedroom And 2 Washroom,$630800,,https://toronto.craigslist.org/tor/reb/d/north-york-luxurious-condo-with-2/6872909405.html,Toronto
,1,2019-04-23 12:25,"(43.684974, -79.583841)",True,True,6872897232,Spacious & Well Maintained Unit With Full Balcony,$599900,,https://toronto.craigslist.org/tor/reb/d/etobicoke-spacious-well-maintained-unit/6872897232.html,Toronto
,,2019-04-23 12:21,"(43.740531, -79.290406)",False,True,6852424268,Open House - Bungalow in Wexford/Scarborough,$0,,https://toronto.craigslist.org/tor/reo/d/scarborough-open-house-bungalow-in/6852424268.html,
,1,2019-04-23 12:21,"(43.697543, -79.390725)",True,True,6872892623,One Bedroom Unit With Den And Wide Balcony,$539999,,https://toronto.craigslist.org/tor/reb/d/toronto-one-bedroom-unit-with-den-and/6872892623.html,Toronto
,4,2019-04-23 12:19,"(43.702434, -79.768042)",True,True,6872890899,House For Sale Located in Brampton 3+1 Bedroom 2 Bathroom,$550000,,https://toronto.craigslist.org/tor/reb/d/brampton-house-for-sale-located-in/6872890899.html,
,2,2019-04-23 12:13,"(43.843167, -79.430641)",True,True,6872884847,Two Bedroom Corner Unit At Yonge/Hwy 7,$539000,,https://toronto.craigslist.org/tor/reb/d/richmond-hill-two-bedroom-corner-unit/6872884847.html,Richmond Hill
,1,2019-04-23 12:08,"(43.577334, -79.653853)",True,True,6872866620,"1 Bedroom basement Apartment-Furnished, All in",$1675,,https://toronto.craigslist.org/tor/reb/d/mississauga-1-bedroom-basement/6872866620.html,
2874ft2,2,2019-04-23 12:04,"(43.671763, -79.388392)",True,True,6872875357,Enjoy All The Four Seasons Private Residences Has To Offer,$6800000,,https://toronto.craigslist.org/tor/reb/d/toronto-enjoy-all-the-four-seasons/6872875357.html,C02 Annex
,1,2019-04-23 12:01,"(43.628947, -79.39442)",True,True,6872871824,Lovingly Cared For & Meticulously Maintained Suite!,$538800,,https://toronto.craigslist.org/tor/reb/d/toronto-lovingly-cared-for-meticulously/6872871824.html,Toronto
